Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2428.95,69.98895754,211.9094948,35.77800814,33.02124643,122.9114538,63.27957417,36.43374235,368.6471834,151.0379652,70.23886655,132.4833972,104.5152455,54.02931262,115.0424665,127.1492647
2431.72,77.63996092,127.4567458,54.53990826,64.02128828,101.0539944,64.44985382,80.65163732,259.4392554,126.0989985,100.1828093,71.7858107,105.797334,39.57733971,58.85306948,111.1457382
2434.48,58.29213368,82.54770783,-3.676744713,0.719894894,73.64258489,58.8549806,57.89954016,221.1812247,115.8469613,60.37619072,18.84647452,26.35491618,40.79550019,66.38782413,61.14926072
2437.24,48.2156439,105.2023896,4.778048653,18.27406134,54.50720052,4.462961518,26.62362128,278.5688086,107.6147873,24.73406808,19.76543457,140.0479759,11.58594802,46.9567023,45.84393755
2440,53.8696596,121.6207998,15.35232457,23.76078271,35.92581654,14.82180351,30.08505108,270.1727242,128.4104102,28.28049855,34.47173679,78.43149718,20.53983713,50.93967572,121.2228739
2442.76,97.58534874,82.27294685,2.98611923,32.60205404,77.70540815,18.56051352,60.13299989,211.9676887,115.3357633,31.38353927,44.65942707,78.4474637,39.1553214,46.66671609,85.79417501
2445.51,54.05887926,131.5588391,26.83746883,31.13587037,71.63595051,26.10409847,30.34563804,257.6184185,98.00978012,23.11324737,20.2195513,94.3168592,31.20355474,25.91779504,84.52694588
2448.26,78.89641896,105.958485,16.68540955,17.9032267,124.7714187,-3.221434731,-8.169864221,268.5626301,112.5643939,60.84867993,19.6141553,84.64566729,24.86769099,10.05288418,73.8272915
2451,20.80913562,78.1318925,18.52397754,-23.69088199,55.58878773,-28.63207921,20.84366333,237.8940397,58.33553777,-19.67110597,-10.42071511,99.9948715,-6.854116028,-20.11904494,69.00831675
2453.74,68.84619692,96.9690698,10.36520895,-1.648460766,67.33003248,24.75720413,59.98147263,197.3533633,86.99614479,-19.29305332,15.18498586,22.76245528,21.10828747,-11.72002074,51.27012646
2456.48,83.45677053,112.2300248,57.9231399,50.92272222,123.2351278,40.89174067,48.07381555,204.9723165,120.662148,52.60909155,108.1704082,130.739402,67.10512381,48.72212949,68.71582537
2459.22,99.22802405,148.8147655,68.2378065,84.31291528,99.7500484,113.4048558,157.9139439,318.2866148,149.3544802,148.5717753,105.5477019,121.9896949,92.0226153,144.4036957,116.4485182
2461.95,94.40412499,145.2632995,76.4872448,41.16836669,139.165769,91.63887473,84.58510958,266.3609734,154.2730742,83.07144441,113.4810167,154.2153172,158.6459842,95.18996767,102.3393095
2464.68,114.0442408,175.9656346,72.21049078,70.99832463,117.539264,127.5971228,66.13756411,260.8671074,141.4618627,95.33054535,103.6335025,124.296252,107.9154526,124.5412352,67.42130383
2467.4,87.2735387,181.8517782,83.22558036,90.98503724,72.66350796,83.10892501,79.19355908,203.7947313,129.6037781,106.4335244,123.760309,149.3024822,119.3512425,78.05778793,113.7646056
2470.13,122.895186,190.3417375,116.0225494,141.7467526,175.5004751,179.1626064,157.083346,322.6635597,151.8817528,151.7188279,193.1585856,168.5439906,151.9725759,179.5899153,182.2353192
2472.85,60.77134979,151.5555198,52.84343357,62.38471867,72.15913955,118.1704919,107.8531761,266.5733068,132.5817189,99.24590181,83.4894817,179.5407598,111.9676744,98.23790681,136.9555487
2475.56,129.2431971,206.7931318,80.39126859,107.8971833,166.6654754,130.5899062,128.2993009,294.6536864,163.5936086,139.1921922,157.6071466,166.2527723,105.1007596,157.2420517,116.7343983
2478.27,99.14189475,130.6445805,89.40109001,61.52239431,62.13645671,101.5631739,98.02197133,246.3444122,141.1453537,88.55914494,85.91572948,71.56001035,98.07405314,80.72263899,74.26397188
2480.98,88.19360966,140.9898724,83.38093335,72.4335993,122.4620571,76.57761944,90.87043847,241.2851976,116.7238861,105.3052057,107.7283792,94.48245614,99.16377632,112.8099578,118.2973732
2483.69,50.6765085,93.44901391,53.924834,99.18004591,108.9942505,63.28456724,66.35495321,286.0357556,143.2171372,107.5848202,69.79524483,141.1200917,134.0591504,100.164297,104.6187059
2486.39,119.3797579,177.0920113,78.48882732,83.36798168,71.93301033,36.53434159,103.9487664,272.8957991,110.9530387,81.25943399,99.83147501,99.72289895,65.88939671,63.83594544,127.7130737
2489.09,65.1885244,132.7488709,10.37994856,2.051654032,78.97431018,63.96526671,68.99612874,220.2950406,90.6125219,76.90649242,64.3082185,54.13085976,40.82773617,59.51519174,78.20758005
2491.79,33.36697448,58.93959855,26.55623293,30.13531032,64.13812347,47.18166681,27.69129092,167.0931925,71.388518,58.68144088,6.832623941,90.45395582,38.11838983,60.80232457,53.1023283
2494.49,52.48427452,83.20420028,43.49271563,58.00419791,51.86242355,75.362866,36.4595035,191.9099669,85.00895819,55.12172465,35.52883987,127.3821688,79.35157863,41.40763249,59.77642175
2497.18,86.49759086,97.38268189,35.6744318,56.0915641,135.1831837,66.85418837,88.05801705,219.5950756,157.8827735,133.0287889,49.82501485,84.44548028,61.8195235,50.07140402,37.87396363
2499.86,108.1100898,120.1950491,57.92241657,57.96165617,73.72037717,74.17495795,92.04708206,186.2082303,152.7378951,37.8230789,119.4372974,148.1638717,110.6244453,78.55392764,97.47405712
2502.55,93.47993755,123.6713076,89.75870502,61.30072131,104.408977,84.82949865,98.55394898,160.8891426,132.5952536,106.6210396,88.10883595,131.0273244,137.3995647,65.58549175,65.23880534
2505.23,148.2723002,186.011463,107.4943322,183.2550067,108.2809563,114.0281344,111.0658681,236.5075237,150.3017798,172.0101159,140.3347789,180.4958196,215.5341024,153.7663847,145.9413113
2507.91,47.51934382,104.5055206,86.75333298,112.6617594,71.213288,88.31718886,116.6740898,161.5230849,105.8754043,125.5227529,155.7852744,171.6293384,126.8982791,113.6068948,94.51167809
2510.58,104.7132342,159.8734856,83.66774224,107.3972263,97.68994482,134.2419858,92.18586397,145.995537,135.1040574,129.3743951,130.2504707,146.2078618,173.9423149,124.9673101,103.5660084
2513.25,48.1931372,116.4153632,80.94359472,93.32965418,62.26289955,104.1438488,122.0074408,117.1945907,88.25266953,117.0454872,93.52051568,100.3113703,104.11643,112.8179187,150.3654051
2515.92,89.0082185,164.4911584,83.78292506,131.6532898,119.1141248,134.7011013,94.27807013,173.5899568,145.8291708,142.0664736,150.1255572,142.7198447,160.1608445,139.2290084,129.7629706
2518.58,109.9376438,142.4908759,55.60776783,105.3783797,118.3655932,121.9450666,90.56900179,170.2713456,120.3684912,106.3677987,133.825743,82.55326532,109.6557783,158.8008671,120.6988077
2521.25,88.9775786,115.2045205,45.67015754,100.4001703,71.60127725,73.37306791,99.02248547,190.2484674,126.3895607,87.8619066,122.4812206,98.6816126,125.271451,40.58378228,132.9430184
2523.9,52.94818844,97.86209667,6.930128625,31.93390799,42.36014919,71.79542836,61.32177077,112.6510325,81.55030922,77.75624148,84.91213751,64.23486678,58.52808245,86.10804148,90.39570519
2526.56,69.69563866,116.8436089,51.77971547,83.80283905,62.84118134,95.51147095,75.4871072,136.7587508,59.76866633,107.2082473,111.3586411,90.70300801,81.28589202,64.82393214,92.39697005
2529.21,110.2340946,109.0490614,73.60095245,33.72620968,64.07134593,94.9425186,53.27674422,52.29133213,84.30456167,101.025368,68.2808785,77.2860164,72.4850992,65.0117416,95.55691501
2531.86,36.18272146,78.55845855,47.68587391,71.20026601,61.39661513,113.0988942,101.2619312,123.6684862,56.83992478,81.69504742,104.2689969,66.99387193,93.57592335,31.40175715,48.66564198
2534.51,59.31268443,49.53180431,30.17951411,72.03425414,71.86196104,76.52092041,85.87191745,93.53992256,85.42668512,81.64772922,49.88314347,59.84655455,114.6285838,102.634266,62.06325277
2537.15,63.3551486,104.4891027,91.62790725,42.90942012,41.6033557,70.20891995,62.15395221,52.18535087,118.6707721,102.5238571,88.18346502,75.39404411,124.6632997,31.17955532,74.81984916
2539.79,71.70327902,99.72035781,62.05108752,48.12800989,41.32877107,40.56421535,54.3402846,57.13448051,82.266115,53.74387451,88.61010853,103.3163204,97.85029016,112.7879122,80.54553285
2542.42,51.35224066,76.30557339,38.054089,71.23626937,30.7721791,87.77412911,117.7791637,118.8770209,104.3866431,74.84822498,113.9232208,82.34336317,126.7497742,120.0396237,92.58040547
2545.06,73.51219844,137.9447532,81.74694572,89.05344445,44.25755166,138.6699837,69.04583849,73.7826813,81.67828537,123.0973519,107.5829486,75.79515203,139.4419706,139.5449768,73.02456858
2547.69,82.44331722,124.877901,98.27869168,112.6367809,92.81386061,100.3961014,94.14555792,146.741171,121.9129709,157.9916986,99.21943849,94.77166652,161.3170981,172.0042583,105.9881236
2550.31,72.63576177,90.74502037,90.42536078,71.77852445,36.31407777,78.17780452,97.7715708,91.23219903,73.45362872,144.4317082,134.842837,100.3828861,173.8453754,131.7977548,79.14117201
2552.94,63.37969681,141.5861146,129.1959868,150.4349207,100.4881748,166.3534151,122.3151259,90.72547446,75.79918749,167.4078239,135.1532906,98.42879013,199.3570208,149.8157529,83.673815
2555.55,47.29528697,155.5311872,119.1646035,161.8202151,51.01612353,148.1082553,119.6894717,49.35070616,151.459576,173.2304884,141.8909456,153.1793579,217.9322527,175.198539,130.6461538
2558.17,160.6226968,205.6702412,173.2762445,190.1056531,124.8378954,232.648647,184.429857,91.00760294,149.1847229,242.5901445,266.4559479,189.0745686,309.0712892,187.8463992,171.3882895
2560.79,145.1420908,214.8332797,173.1249432,233.86448,101.633462,247.8149117,188.6405299,40.93587354,127.8745567,254.0572349,169.1584438,207.2544012,274.8143479,229.0296196,161.4003231
2563.4,114.1236334,241.1103056,189.1877329,216.9899406,127.4127947,241.2673712,206.0117388,85.87522663,166.8090058,226.3922017,279.6085789,207.7588345,312.0316466,226.9184861,202.4123555
2566,159.6674888,235.9013214,203.1816467,247.1792799,125.3058648,310.1663465,246.9527317,89.44537084,156.3879984,253.6854871,244.2164988,246.6078472,364.0534024,248.8332844,195.9944872
2568.61,178.513821,287.6863296,179.8827177,228.8597423,138.4126436,272.6521588,249.4817563,94.0560147,171.3614625,286.1675328,290.8623487,239.7814177,337.6698324,262.9942998,166.1168188
2571.21,161.1127941,236.1553322,186.0709784,214.4505722,157.193102,291.9051287,290.6940603,109.2668667,189.989326,287.3587805,271.3862737,233.1795241,406.561153,288.5618174,205.2094504
2573.81,192.8245717,298.5383312,190.0234615,242.7790137,172.9272109,253.0155767,285.758891,92.90763506,165.7315168,277.5096715,284.8384186,240.1421444,323.5775806,278.7461222,223.9524822
2576.4,140.3093175,228.4653282,210.9081994,197.1723107,66.66494121,227.9338228,175.2854954,39.19802817,161.3879623,248.7406467,228.2789278,221.9692562,323.729331,224.4174989,173.7560141
2578.99,122.9771949,183.1563244,151.7252241,159.3087069,98.66626342,159.490187,125.7301203,52.17775412,105.4885899,220.3921469,215.9979456,160.2608371,307.8866197,167.3962316,131.1601457
2581.58,78.40836708,154.1113209,75.76356774,146.3494455,57.50114805,143.4049889,128.6790121,27.52652104,46.92332679,123.0446126,76.60561584,100.7868642,143.509662,130.9426046,66.47497645
2584.16,30.14299729,59.81031878,61.93926204,124.24677,24.77956552,108.218548,77.58341743,-7.915963029,54.75210017,145.2684839,70.09208235,97.87731465,113.1686726,119.5469017,95.78060578
2586.74,57.33124857,95.98331864,59.41433875,104.3079235,68.5114862,128.1311836,90.70958253,23.92000996,42.36483705,84.23420118,64.75748877,81.92216538,102.3438664,98.19940677,93.70713296
2589.32,55.59328393,109.2603212,99.65782956,124.074149,36.51688042,132.413215,115.2467536,63.88422718,85.48146446,126.3622043,132.8819787,50.85139327,164.9454579,103.3204035,100.1646572
2591.9,23.09926637,73.18132711,68.07676607,127.8616893,43.78571844,87.61496141,76.02617691,-13.9635242,33.77190935,33.2729331,50.60569575,94.79497511,119.7836618,100.3401755,41.46327751
2594.47,36.8893588,-0.113663192,43.85717981,64.01578737,52.72797051,56.54674165,46.08409837,-8.783457084,36.39609861,77.79682747,61.42878325,22.09288765,86.64869235,56.82900614,54.48309299
2597.04,52.56372413,12.52535072,-24.19889778,68.96668571,-2.456393201,25.26887469,-3.311236027,-69.83564476,9.403959091,24.75432711,-4.068615423,35.34510752,-4.58923619,30.31717892,-19.97579745
2599.6,-13.61747479,-21.7916296,-40.68743529,34.05962698,18.78259745,73.65167934,42.58841963,-2.99007268,35.5754176,42.0658717,23.01364303,68.88161135,75.91009035,47.46497714,19.54670511
2602.17,-9.834075137,41.55539739,41.85684065,50.59785368,20.67493715,-17.08952557,52.58034436,14.16397198,19.03040095,21.79190088,1.395742581,47.77237573,61.03693202,39.38268408,39.72089929
2604.72,11.95422205,17.32665112,47.10961023,-5.069391694,-31.44937941,7.570578685,1.548817134,-39.01276804,-73.8311641,46.91285424,23.11786719,-20.30262283,48.94154878,51.300583,7.91708373
2607.28,7.07781408,-37.73764901,19.66555362,-26.47286671,-27.10035759,32.95748173,-7.084883122,2.710449961,-11.83935081,-13.43082862,10.0202008,-62.36340785,-19.22579945,-37.50104289,-14.064443
2609.83,17.72709824,-23.79728364,-1.192649066,1.269721767,-23.44768826,-7.123326828,11.17652251,2.954758791,-6.313494174,11.70129182,-13.93707265,5.21020014,-38.39485282,-3.411910442,-19.49338232
2612.38,42.85247181,-8.111656047,-2.860317737,15.74093156,23.99920868,-10.60135742,-4.151616201,64.51129125,0.427189163,135.3597894,11.08623075,37.78900419,18.71484077,47.34863849,23.97070497
2614.93,-0.785667936,-12.12993157,8.472239627,-29.77667951,5.751147759,-21.20604923,-16.73294951,19.10118013,-0.8464543,8.975237903,-68.09956571,-23.52619266,3.084117333,-14.00870386,-18.54154702
2617.47,-28.87692378,-5.841194433,-1.959256354,22.62744637,29.45894352,9.253264535,-18.57108615,55.00555817,26.69642193,-10.69178896,33.61586122,59.4354126,13.17381286,25.30675472,15.39049582
2620.01,46.77910935,47.40559241,30.37191493,21.38616475,11.70341046,5.367462722,30.49153245,132.7955581,69.68667282,0.249282482,66.58351573,27.92485822,-0.92523666,28.29584649,88.14765297
2622.55,7.863125284,48.72152444,-7.010506318,42.89933116,82.5153631,39.37742417,42.46665057,115.0023125,53.9451533,-19.0708672,21.434402,55.33318236,-18.94219526,24.24940371,51.35074391
2625.08,77.18581779,162.5776971,57.60722007,86.1428011,121.3356159,38.2340277,60.87701244,141.526954,108.8227182,51.53844257,71.3295241,131.1314232,55.0237823,32.9482586,78.06058803
2627.61,134.1778806,133.8052056,112.9789044,91.61243002,141.6649832,61.3481521,121.9113623,231.8806149,151.3302224,79.30808306,79.32988611,167.0606188,70.87373063,78.06324334,104.5880047
2630.14,152.7400075,172.4551454,77.91835679,97.23607331,143.8642794,97.88067614,85.39244416,281.8344276,173.7085206,125.6289255,133.356492,145.2118072,111.3786843,84.74519011,119.113813
2632.66,115.5528919,184.0386114,128.6383874,133.6545863,152.4643185,98.03247849,86.72000215,316.9395241,194.3784673,83.631841,125.6003458,175.6360262,96.17967785,71.37493098,132.9288324
2635.18,177.4372273,263.1866985,179.5598063,125.338824,230.6159146,92.18443776,177.9557802,404.3370361,208.0709168,114.1477006,230.2424511,249.1443134,159.6877456,149.973298,156.0938816
2637.7,255.373707,303.4705015,232.0734233,205.3296417,286.0498815,216.6074324,168.653522,462.088095,314.3667234,148.3473752,265.2538118,298.9877063,171.813922,182.391123,234.0597798
2640.21,279.243024,291.2511148,245.0000481,239.6878942,305.7170327,153.1723409,158.6079714,574.7138319,369.6667411,190.8717357,320.6854311,294.4772421,264.759241,239.3292378,256.9173455
2642.72,286.8558713,406.6596325,278.6604903,226.2644362,298.8281817,239.3100414,245.1298719,603.1653774,363.6518235,268.3616526,374.0983123,357.3939578,328.1747366,227.768474,341.2473974
2645.23,349.8329413,466.3671486,312.205559,282.2701222,331.9441414,267.1014119,241.3799667,676.2238615,409.9528238,319.3579965,345.8434583,389.91889,306.8014426,291.099663,371.5207536
2647.73,366.0749265,434.9647564,326.7560633,326.5158065,378.7057245,241.0173302,274.0189989,706.2604135,468.8705951,378.9416376,402.8318714,430.843075,384.0403923,279.9636359,346.7582321
2650.23,348.8825186,548.153549,330.5428117,360.012343,447.3437435,267.6586739,304.1577114,729.1861622,486.1359898,367.1934457,501.1445538,481.2275487,340.7626188,281.4612235,401.2506504
2652.73,403.2064093,535.8046189,430.1466126,355.0105855,443.0990102,318.4363202,327.4268468,781.4422356,489.94986,365.4542905,475.4725073,516.4433466,395.7091547,349.4832564,386.8988258
2655.23,456.0272898,645.819058,447.3182739,448.0913871,441.2923364,388.3211461,355.4671473,838.0397609,556.8130572,383.6850409,584.626733,488.3615035,494.3110324,401.6205649,503.3335749
2657.72,385.285851,574.127958,393.3086033,390.1056008,417.374533,316.0240284,338.239355,821.3198647,551.6164325,368.1965658,473.6382317,512.5430541,463.4492839,363.7839788,440.8557143
2660.21,427.4227831,573.7324095,448.6284078,409.6640791,479.5264108,332.4058434,336.3742113,894.3436726,506.5908365,383.7997336,524.7180036,525.0690322,438.3049405,386.0143278,455.2560598
2662.69,430.2787762,621.2135028,473.5484942,377.4276741,510.59878,349.197467,344.3624575,754.2823096,588.807119,389.4954123,514.8470484,537.2704713,471.7090333,368.2224409,462.4554269
2665.17,457.5945198,646.1623276,463.1796687,398.5172375,476.1624504,415.8997749,378.3448345,839.9468994,608.0761296,410.2944696,545.7163651,583.2584045,536.0025929,389.019147,480.7146306
2667.65,420.990703,634.449973,442.2927371,370.8236206,486.5482313,340.1036425,354.482083,788.6185653,542.328717,392.9477726,510.6769525,519.4738639,435.0366492,313.4452744,407.1744854
2670.13,434.2080145,620.3175274,405.2185047,391.3076742,452.0869314,349.0899445,413.994943,788.5184298,540.8457297,422.0061883,551.5598087,527.6878816,478.5422319,396.5616513,452.5858054
2672.6,429.8071425,606.0560784,473.8277764,424.260249,508.909359,433.4795557,374.1341545,778.4976142,542.8480152,413.340583,572.8959312,582.9914887,544.55037,466.1391052,504.2594042
2675.07,533.4587749,767.9567134,600.1613568,577.362195,594.2063221,590.5033501,586.9304569,782.9472394,637.3664208,625.2118229,732.8963171,706.0957161,737.9720921,576.8984634,570.3160952
2677.53,663.3935989,1002.760519,720.0000498,745.5043621,659.3286279,802.7622017,712.4745891,802.2184255,744.551793,886.3307734,937.4319629,888.9215939,1017.168426,803.660553,723.5266909
2680,995.4123016,1443.93858,1104.734659,1155.487599,950.6270832,1310.866983,1147.71729,878.1022915,1032.044978,1367.9083,1520.223864,1270.320152,1598.8204,1223.4162,1168.032003
2682.46,1304.005569,1938.761983,1453.045987,1635.452755,1234.972494,1797.888568,1553.619296,1012.989956,1348.576821,1896.365266,2009.513016,1670.222418,2187.21904,1701.33623,1449.172844
2684.91,1288.364086,1903.67181,1442.974835,1682.280676,1205.635666,1760.927826,1518.451346,966.1225365,1335.228166,1932.322534,2008.740411,1622.67942,2193.96537,1743.541467,1419.550024
2687.36,1239.078537,1799.259142,1367.192003,1554.562209,1161.487402,1717.185627,1468.194173,960.2311494,1282.709856,1822.630966,1925.337042,1536.632184,2091.570413,1632.382734,1374.02435
2689.81,1230.969605,1842.57506,1442.468291,1540.898197,1158.798505,1724.412839,1497.948512,993.4769103,1321.652733,1838.381421,1947.423896,1579.611733,2093.28519,1653.710851,1403.996632
2692.26,1302.14797,1889.42064,1481.034495,1633.949483,1223.129778,1758.900326,1566.385093,1047.430934,1354.627636,1887.334754,2044.751962,1644.85909,2188.430718,1713.206638,1467.607674
2694.7,1329.394313,1976.32696,1493.911411,1660.396908,1219.202019,1794.128955,1596.644649,1044.464334,1375.355405,1916.411822,2040.972225,1683.115276,2253.048015,1729.310913,1464.808281
2697.14,1312.809313,1879.535091,1444.949835,1630.35131,1194.936029,1743.769585,1551.217908,1056.248222,1337.826878,1885.903479,2016.085669,1660.89131,2136.188093,1737.61449,1453.769257
2699.58,1283.433646,1878.986108,1444.240557,1565.993527,1195.592605,1734.213079,1513.355597,1063.723711,1335.81289,1803.220574,1980.383273,1642.05821,2093.421964,1649.198184,1415.221403
2702.01,1282.377991,1893.091079,1435.064371,1608.864396,1222.022545,1750.550295,1518.188442,1145.441911,1366.434276,1876.593959,1980.266019,1623.076991,2143.750639,1678.732808,1453.815519
2704.44,1304.09302,1959.231074,1482.402066,1661.75475,1268.256642,1755.11209,1557.847168,1189.503931,1396.76187,1936.15448,2008.284883,1675.768669,2148.925124,1715.939172,1507.452404
2706.87,1347.679408,1972.737157,1509.754431,1677.035422,1298.085693,1827.93932,1618.502496,1234.610879,1434.556505,1916.472983,2070.76084,1703.864255,2218.336425,1739.508085,1501.592856
2709.3,1387.957828,2037.620394,1580.622252,1721.277243,1342.19049,1889.162837,1654.40515,1274.923862,1483.31901,1935.310314,2114.794864,1780.684761,2272.785546,1787.810354,1546.75767
2711.72,1433.93895,2107.001847,1643.936316,1800.491043,1427.471824,1938.573493,1691.605848,1311.893987,1549.060215,2047.787312,2165.707926,1861.881196,2344.693487,1891.556785,1616.62764
2714.13,1496.153443,2185.472577,1699.817406,1861.08765,1483.000487,2003.372139,1752.795308,1375.962358,1612.780949,2145.24482,2267.730995,1927.044567,2408.731246,1957.848181,1678.95356
2716.55,1602.561976,2256.483641,1752.726305,1925.827889,1519.297266,2055.469622,1814.914246,1466.850078,1645.432036,2188.913674,2335.805038,1995.66588,2486.579821,1986.075345,1750.86622
2718.96,1632.325215,2338.416096,1762.873794,2012.202584,1579.442951,2091.176789,1877.333377,1511.228248,1709.244303,2232.94471,2442.26102,2076.266139,2595.340204,2019.349077,1811.18641
2721.37,1658.693827,2408.700996,1829.820651,2018.672557,1597.908326,2161.194482,1860.123415,1557.40797,1765.508572,2333.108763,2464.079903,2149.566345,2582.463389,2093.560174,1866.684918
2723.77,1705.808472,2511.049391,1914.327653,2101.998628,1690.744175,2244.103543,1992.755068,1647.750342,1845.735664,2355.286664,2586.162648,2183.637498,2695.580363,2130.839432,1874.202529
2724.03,1705.869815,2513.392332,1918.875576,2106.561617,1693.901283,2248.454813,2003.139048,1644.126461,1847.036398,2350.549241,2592.77021,2178.680596,2701.082112,2130.107645,1867.840028
2726.72,1734.108514,2586.880864,1974.865193,2164.542337,1737.67043,2283.649129,2018.21606,1814.737424,1877.941594,2476.997322,2660.963547,2295.676634,2810.949622,2274.925605,2017.858197
2729.41,1810.475229,2576.626032,1960.997276,2122.851604,1765.362395,2299.057325,2054.026809,1834.454324,1956.322066,2474.191731,2648.013608,2246.506605,2817.073871,2226.664101,1964.067817
2732.09,1847.790615,2723.568877,1987.372594,2184.810228,1782.587956,2317.020234,2030.411999,1880.948253,1978.078629,2524.42329,2725.551346,2402.1515,2895.635839,2311.44392,1989.899664
2734.78,1921.225327,2775.130438,2160.731914,2317.68902,1892.897889,2485.488688,2190.312331,1975.670302,2129.962094,2629.902818,2938.257705,2505.572307,2996.5265,2481.915848,2241.444517
2737.46,1994.460019,2925.281751,2181.296003,2347.298787,1922.552967,2485.063513,2240.238503,1983.021559,2134.363271,2664.591133,2953.053631,2498.040013,3108.966827,2456.650668,2184.833149
2740.13,1991.705341,2955.853849,2281.455624,2395.430334,2023.643965,2580.335536,2238.641212,2043.093111,2194.82297,2754.119049,2968.580065,2561.5456,3082.69779,2554.469159,2192.526331
2742.81,1975.111943,2925.297764,2166.491538,2378.284464,1942.231651,2548.93558,2239.401153,2045.506043,2155.891994,2684.067377,2937.447944,2556.410052,3111.690354,2501.582099,2229.844836
2745.48,2034.300471,2955.404522,2193.304503,2366.621976,1980.246794,2550.534466,2267.069017,2090.211436,2235.521149,2779.426927,3000.538206,2577.264345,3084.285483,2465.360264,2261.599429
2748.15,2136.361571,3087.965148,2292.495277,2501.683669,2038.63016,2715.093011,2350.835495,2101.970371,2295.711235,2913.408504,3078.581781,2708.919457,3203.174137,2678.674426,2381.940876
2750.81,2199.555885,3207.730663,2383.454615,2509.010339,2123.372513,2781.262032,2474.321275,2190.233927,2365.583051,2983.342912,3233.8996,2772.25636,3330.997273,2689.425356,2402.909941
2753.48,2111.294054,3002.852087,2229.093267,2406.712778,2063.794617,2548.10234,2245.387041,2191.433181,2169.777395,2762.170952,3004.342588,2602.646026,3120.875845,2539.613821,2229.597384
2756.14,1862.986718,2665.780434,2007.441986,2130.201777,1832.027231,2244.104746,2002.043477,2103.819205,2026.785061,2428.83342,2696.11167,2347.909422,2766.810802,2248.910586,2058.983965
2758.79,1765.854513,2548.196717,1868.651517,2001.618124,1786.081114,2150.890058,1833.551264,2071.243071,1945.396841,2282.061113,2482.457764,2255.717513,2562.413093,2121.566414,1966.440438
2761.45,1751.838072,2542.321945,1966.242607,1935.702605,1734.417021,2105.399081,1828.641079,2116.305851,1933.373526,2281.554822,2500.521789,2254.041264,2488.503662,2012.482064,1963.597559
2764.1,1767.058031,2566.667126,1894.735999,1931.726005,1744.565707,2047.832617,1858.3836,2022.128611,1955.095904,2308.465337,2513.664659,2253.681634,2563.103451,2049.638295,1923.046079
2766.75,1830.545018,2743.113264,2066.912436,2144.949105,1859.427925,2293.801468,2022.139502,2114.192417,2065.744762,2521.873446,2721.177287,2444.419582,2756.363399,2268.885862,2072.496749
2769.39,2070.139665,2982.851361,2255.482658,2358.332685,2021.324426,2529.886433,2205.289458,2220.898332,2209.230884,2686.469935,2985.750583,2568.986065,3066.134444,2528.50552,2291.780317
2772.04,2380.122599,3423.542417,2605.707401,2749.737524,2323.17596,3010.448309,2714.504139,2243.447418,2501.465053,3234.655586,3505.175454,2993.542036,3663.69752,2925.66802,2641.56753
2774.68,2844.014444,4055.817427,3196.287402,3441.324397,2718.283273,3734.117888,3244.424214,2403.540734,2937.598048,3983.19118,4293.182804,3562.818447,4620.563557,3669.674111,3174.43913
2777.32,3463.575825,5093.987384,3922.043394,4414.044077,3195.93711,4893.855963,4156.280349,2599.879338,3589.630648,5182.877494,5458.763534,4425.546245,5930.343483,4687.16454,3944.88586
2779.95,4098.637362,6037.153278,4557.416106,5336.807333,3753.748213,5763.093322,4983.093207,2757.814283,4158.453627,6117.855301,6443.018541,5095.266376,7078.538222,5691.820048,4644.598458
2782.58,4102.789671,6088.026091,4684.216265,5355.674931,3809.317322,5897.960745,5089.333447,2797.116622,4151.727757,6356.355369,6582.348715,5125.17978,7285.958689,5672.971375,4794.397657
2785.21,3920.933365,5920.086802,4455.634592,5101.18763,3647.835171,5687.229011,4932.211722,2689.307404,4021.193805,6078.038459,6343.40494,4936.887392,7020.115796,5543.199252,4549.204188
2787.83,3985.429053,5937.386382,4502.791804,5133.986184,3663.882492,5711.468889,4974.228682,2654.007675,4086.082533,6066.915327,6292.698096,4921.970142,6940.710443,5547.444405,4562.698774
2790.46,4127.277339,6105.295797,4650.748612,5390.701344,3733.770013,5932.401146,5126.08497,2719.958479,4175.544701,6292.316723,6536.839052,5151.238955,7236.073528,5720.577556,4689.092137
2793.08,4397.008825,6537.436007,4944.785724,5663.063852,3994.868458,6329.98654,5470.071224,2845.080858,4411.061063,6775.753388,6965.898676,5477.434752,7700.095938,6123.919419,5038.564992
2795.7,4639.734106,6894.277965,5254.163844,5925.384448,4241.968546,6718.745825,5807.838079,2840.285849,4620.852369,7148.056062,7408.187825,5745.978447,8245.738555,6501.960705,5327.17805
2798.31,4953.493776,7342.162617,5608.973669,6440.373864,4468.350995,7109.449747,6208.726163,2977.504488,4867.919367,7652.275473,7862.227351,6141.960951,8839.402252,6991.012118,5674.862017
2800.92,5224.448422,7753.010905,5951.365892,6853.312829,4791.516516,7592.529049,6596.736098,3094.617808,5210.382797,8080.862345,8329.728099,6479.623166,9397.197895,7370.774353,5966.357592
2803.53,5492.488625,8176.463762,6350.641201,7409.712061,5031.495817,8114.094462,7036.538501,3221.016838,5542.793397,8661.117393,8790.430905,6890.625991,9990.426341,7853.778102,6410.445472
2806.14,5851.994965,8823.132111,6776.960277,7835.772277,5349.8196,8614.726713,7485.38398,3352.312606,5948.831898,9210.611324,9546.156598,7326.510317,10690.38844,8413.724046,6718.566346
